ano,mes,sigla_uf,numero_consumidores_outros,consumo_outros,numero_consumidores_residencial,consumo_residencial,numero_consumidores_comercial,consumo_comercial,numero_consumidores_industrial,consumo_industrial,total_consumidores,total_consumo,data,tendencia_residencial,tendencia_comercial,tendencia_industrial
2014,11,AM,52046.0,95675,733573.0,181972,71851.0,112154,3091.0,154328,860561.0,544129,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,AP,3870.0,17534,168594.0,48439,17094.0,23935,441.0,3338,189999.0,93246,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,BA,287765.0,343353,4927907.0,563169,346056.0,306001,16658.0,933782,5578386.0,2146305,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,CE,526870.0,247555,2579653.0,335895,176578.0,198361,6118.0,220287,3289219.0,1002098,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,DF,16630.0,140057,853087.0,200323,106417.0,192689,1674.0,67021,977808.0,600090,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,ES,212906.0,144815,1169958.0,196371,127511.0,156474,13822.0,432287,1524197.0,929947,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,GO,201655.0,236920,2301146.0,374887,225193.0,210435,10998.0,398217,2738992.0,1220459,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,MA,89084.0,110108,1948093.0,253543,145606.0,109230,8767.0,236870,2191550.0,709751,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,MG,837255.0,639383,6860811.0,956399,765055.0,626947,82294.0,2466715,8545415.0,4689444,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,MS,103516.0,106134,804218.0,165699,80186.0,112302,8778.0,104858,996698.0,488993,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,MT,175764.0,166984,972659.0,228642,94079.0,147862,22410.0,182877,1264912.0,726365,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,PA,138156.0,126440,1865939.0,277656,160607.0,150865,4056.0,992444,2168758.0,1547405,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,PB,154644.0,89800,1238310.0,143819,107352.0,75661,5111.0,123104,1505417.0,432384,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,PE,190399.0,209039,3012640.0,407948,215074.0,240349,5753.0,298259,3423866.0,1155595,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,PI,50928.0,63051,1001447.0,107158,83867.0,59290,3494.0,25935,1139736.0,255434,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,PR,437519.0,433149,3538628.0,640161,376528.0,542942,93212.0,1066843,4445887.0,2683095,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,RJ,111324.0,622132,6244338.0,1139917,480687.0,931614,13423.0,763023,6849772.0,3456686,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,RN,93402.0,106434,1117845.0,168660,85509.0,95252,1616.0,107182,1298372.0,477528,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,RO,123576.0,57876,413387.0,100259,38766.0,55853,1982.0,49193,577711.0,263181,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,RR,16811.0,16889,114138.0,35716,11493.0,15194,465.0,1760,142907.0,69559,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,RS,375687.0,471370,3647646.0,682977,350291.0,468809,36452.0,903064,4410076.0,2526220,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,SC,263550.0,392942,2106271.0,457291,245198.0,351456,101138.0,853832,2716157.0,2055521,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,SE,30890.0,56134,741512.0,84940,49820.0,49196,3221.0,128246,825443.0,318516,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,SP,390311.0,1314855,15831317.0,3421444,1079702.0,2620545,124198.0,4535189,17425528.0,11892033,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,11,TO,72397.0,41012,428140.0,67729,38193.0,35919,2124.0,26045,540854.0,170705,2014-11-01,385337.1695947838,245214.38803780597,536547.4522878587
2014,12,AC,31129.0,22573,188572.0,33916,19625.0,20055,716.0,2890,240042.0,79434,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,AL,21790.0,75679,931604.0,118521,59215.0,66973,2597.0,188147,1015206.0,449320,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,AM,52138.0,93746,733766.0,181638,71750.0,117889,3082.0,135060,860736.0,528333,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,AP,3881.0,15795,168849.0,47075,17100.0,22892,441.0,3309,190271.0,89071,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,BA,288321.0,324538,4931713.0,551470,347184.0,306421,16592.0,908777,5583810.0,2091206,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,CE,521853.0,234607,2590354.0,332072,176549.0,195763,6104.0,197254,3294860.0,959696,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,DF,16696.0,129876,855945.0,185704,106665.0,176868,1674.0,64702,980980.0,557150,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,ES,212200.0,125756,1175518.0,205293,127869.0,162178,13838.0,423468,1529425.0,916695,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,GO,203066.0,193131,2310333.0,340628,225377.0,188013,10965.0,378882,2749741.0,1100654,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,MA,88982.0,107918,1954135.0,235904,146021.0,102036,8688.0,243880,2197826.0,689738,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,MG,852858.0,550600,6884946.0,862533,766069.0,581103,82470.0,2332982,8586343.0,4327218,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,MS,104022.0,99098,808216.0,160423,80430.0,107306,8795.0,104097,1001463.0,470924,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,MT,176163.0,148712,976619.0,211193,94255.0,136108,22635.0,173058,1269672.0,669071,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,PA,138106.0,131442,1882290.0,292463,161347.0,161055,4046.0,1031564,2185789.0,1616524,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,PB,155251.0,87742,1240947.0,142983,107743.0,76573,5094.0,113704,1509035.0,421002,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,PE,190531.0,209273,3022703.0,426461,215501.0,249820,4892.0,291517,3433627.0,1177071,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,PI,51051.0,61969,1006280.0,128543,83476.0,58695,3526.0,23421,1144333.0,272628,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,PR,437612.0,435713,3548796.0,618363,378504.0,530375,93220.0,1032632,4458132.0,2617083,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,RJ,111575.0,646699,6274740.0,1176620,481867.0,933758,13417.0,725520,6881599.0,3482597,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,RN,93644.0,105233,1122564.0,170299,85895.0,95406,1529.0,104396,1303632.0,475334,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,RO,124403.0,56984,415354.0,99962,39141.0,56945,1970.0,44931,580868.0,258822,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,RR,16888.0,17314,114512.0,38299,11532.0,17035,464.0,1845,143396.0,74493,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,RS,375320.0,564024,3656818.0,732913,350736.0,500347,36407.0,856906,4419281.0,2654190,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,SC,263789.0,392583,2113284.0,450376,245958.0,361016,101153.0,791337,2724184.0,1995312,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,SE,30950.0,56407,742645.0,84691,49858.0,48389,3222.0,133720,826675.0,323207,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,SP,390888.0,1244792,15909887.0,3264325,1077671.0,2547228,124041.0,4315733,17502487.0,11372078,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2014,12,TO,72399.0,41520,433522.0,68102,38379.0,35669,2124.0,24165,546424.0,169456,2014-12-01,386431.66591288766,245816.0788547566,536740.1093756991
2015,1,AC,30837.0,19604,188729.0,33835,19504.0,17116,708.0,3094,239778.0,73649,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,AL,21853.0,74383,934427.0,116536,59380.0,66029,2584.0,176834,1018244.0,433782,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,AM,52240.0,83659,744326.0,184302,72353.0,110962,3113.0,145619,872032.0,524542,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,AP,3904.0,14418,169291.0,48280,17313.0,22483,438.0,2949,190946.0,88130,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,BA,288382.0,358392,4957077.0,589553,347954.0,307632,16508.0,830606,5609921.0,2086183,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,CE,543613.0,234821,2578191.0,347041,176782.0,188883,6115.0,195395,3304701.0,966140,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,DF,16710.0,115643,858637.0,211669,106916.0,175056,1743.0,60786,984006.0,563154,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,ES,214042.0,169381,1181227.0,240056,128266.0,172805,13888.0,429807,1537423.0,1012049,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,GO,198921.0,239263,2120598.0,388334,225412.0,196842,10673.0,363742,2555604.0,1188181,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,MA,88131.0,98805,1958949.0,242538,146354.0,97566,8783.0,242883,2202217.0,681792,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,MG,841116.0,603827,6851469.0,965806,760653.0,617419,81632.0,2303323,8534870.0,4490375,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,MS,104637.0,99017,811440.0,180761,80632.0,108390,8800.0,98462,1005509.0,486630,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,MT,176574.0,129795,978964.0,208739,94442.0,127068,22593.0,154283,1272573.0,619885,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,PA,138222.0,141638,1892695.0,262569,162104.0,135565,4074.0,1020038,2197095.0,1559810,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,PB,155788.0,89815,1245656.0,163829,107829.0,80399,5073.0,108232,1514346.0,442275,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,PE,189983.0,206646,3031597.0,434029,215806.0,241901,4884.0,311222,3442270.0,1193798,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,PI,51157.0,58128,1010331.0,134095,84248.0,56616,3595.0,24544,1149331.0,273383,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,PR,436614.0,436076,3553719.0,672364,378467.0,528079,92931.0,917555,4461731.0,2554074,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,RJ,108217.0,638949,6354706.0,1534945,483346.0,1057677,13359.0,727591,6959628.0,3959162,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,RN,93770.0,100549,1126924.0,175887,86136.0,92813,1531.0,107065,1308361.0,476314,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,RO,124395.0,57707,416295.0,96183,39098.0,49773,1946.0,41101,581734.0,244764,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,RR,17180.0,18597,114972.0,37956,11569.0,16134,468.0,1770,144189.0,74457,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,RS,371550.0,639899,3670770.0,831555,351044.0,518489,36388.0,728981,4429752.0,2718924,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,SC,262706.0,403180,2043437.0,559076,217390.0,377284,101344.0,718199,2624877.0,2057739,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,SE,31010.0,62334,745138.0,99158,49959.0,53565,3217.0,136732,829324.0,351789,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,SP,388954.0,1233658,15908854.0,3735760,1075027.0,2628729,123871.0,3883529,17496706.0,11481676,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,1,TO,72363.0,39322,435523.0,63445,38446.0,30867,2124.0,21670,548456.0,155304,2015-01-01,387562.6454415949,246437.8260322723,536939.1883664676
2015,2,AC,30986.0,20628,188531.0,30666,19472.0,16624,701.0,2937,239690.0,70855,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,AL,22259.0,66357,937785.0,108885,59451.0,64559,2586.0,144966,1022081.0,384767,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,AM,52272.0,83386,743116.0,163148,72189.0,101765,3104.0,137665,870681.0,485964,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,AP,3903.0,14736,169716.0,45411,17358.0,21133,438.0,2831,191415.0,84111,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,BA,288567.0,339641,4968890.0,580843,348751.0,306675,16493.0,784989,5622701.0,2012148,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,CE,548915.0,229522,2580943.0,349421,176733.0,187661,6114.0,198362,3312705.0,964966,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,DF,16710.0,132046,861807.0,180436,107029.0,177689,1739.0,62154,987285.0,552325,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,ES,213637.0,169820,1183089.0,220466,128268.0,165333,13837.0,409827,1538831.0,965446,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,GO,203048.0,298822,2325950.0,391317,225723.0,195005,10931.0,379954,2765652.0,1265098,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,MA,89167.0,95000,1964099.0,234652,147345.0,97778,8791.0,220441,2209402.0,647871,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,MG,841999.0,610686,6860455.0,898791,759782.0,616564,81496.0,2464835,8543732.0,4590876,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,MS,105082.0,101232,814249.0,166058,80764.0,110441,8804.0,100182,1008899.0,477913,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,MT,177040.0,136157,981823.0,198478,94468.0,135349,22675.0,164115,1276006.0,634099,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,PA,139719.0,137124,1901200.0,258543,162502.0,142895,4066.0,941181,2207487.0,1479743,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,PB,156359.0,89276,1250335.0,155788,108023.0,81176,5071.0,118281,1519788.0,444521,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,PE,190194.0,206977,3040516.0,426466,216039.0,241924,4872.0,310465,3451621.0,1185832,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,PI,50806.0,56096,1006743.0,121470,83781.0,53341,3547.0,19836,1144877.0,250743,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,PR,436716.0,444102,3563138.0,647604,379107.0,557678,93119.0,1031574,4472080.0,2680958,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,RJ,108585.0,612291,6353326.0,1440254,482484.0,1031538,13386.0,721930,6957781.0,3806013,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,RN,93888.0,95111,1130612.0,168135,86365.0,92129,1514.0,103901,1312379.0,459276,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,RO,124131.0,56265,414664.0,87614,39071.0,48812,1951.0,37596,579817.0,230287,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,RR,17350.0,15782,115443.0,34292,11606.0,15107,458.0,1700,144857.0,66881,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,RS,372146.0,654839,3676517.0,781701,350693.0,514721,36274.0,861069,4435630.0,2812330,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,SC,264295.0,398841,2127774.0,538572,247549.0,396265,101502.0,838303,2741120.0,2171981,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,SE,31072.0,60446,747378.0,95126,49989.0,53807,3218.0,129777,831657.0,339156,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,SP,390273.0,1240489,15978671.0,3398284,1080844.0,2633359,124104.0,4235359,17573892.0,11507491,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,2,TO,72329.0,38819,437259.0,57840,38454.0,30537,2115.0,20416,550157.0,147612,2015-02-01,388693.6249703022,247059.573209788,537138.2673572361
2015,3,AC,30960.0,20918,190214.0,34661,19553.0,18810,702.0,3071,241429.0,77460,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,AL,22085.0,64758,949258.0,125191,59956.0,66984,2583.0,167006,1033882.0,423939,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,AM,52314.0,93357,749053.0,162421,72856.0,110634,3113.0,150848,877336.0,517260,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,AP,3906.0,14081,169762.0,42559,17073.0,19966,418.0,2652,191159.0,79258,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,BA,288331.0,345301,4981135.0,591643,349783.0,327640,16435.0,856098,5635684.0,2120682,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,CE,543354.0,210373,2594418.0,313860,177003.0,176349,6108.0,201145,3320883.0,901727,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,DF,16758.0,113926,864657.0,181304,107150.0,166787,1732.0,63050,990297.0,525067,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,ES,214445.0,153220,1188975.0,225672,128697.0,170469,13896.0,442612,1546013.0,991973,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,GO,199661.0,238611,1817477.0,281239,225473.0,184873,10890.0,408779,2253501.0,1113502,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,MA,88523.0,98939,1967834.0,226778,147343.0,97585,8540.0,263118,2212240.0,686420,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,MG,842254.0,546743,6876397.0,872683,760334.0,570969,81422.0,2317159,8560407.0,4307554,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,MS,105141.0,97449,815988.0,161339,80918.0,109502,8798.0,105287,1010845.0,473577,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,MT,177239.0,141990,983057.0,204492,94596.0,142846,22654.0,177500,1277546.0,666828,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,PA,139483.0,143254,1910322.0,250537,162099.0,139246,4061.0,1023041,2215965.0,1556078,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,PB,156845.0,87066,1254323.0,154323,108045.0,81162,5061.0,126912,1524274.0,449463,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,PE,190424.0,202557,3050694.0,420184,216550.0,245745,4861.0,326977,3462529.0,1195463,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,PI,50883.0,54953,1015172.0,120620,84306.0,55106,3522.0,22350,1153883.0,253029,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,PR,436718.0,443159,3574711.0,602062,380477.0,533268,93137.0,947765,4485043.0,2526254,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,RJ,108924.0,633157,6389981.0,1363129,482428.0,1032246,13382.0,790650,6994715.0,3819182,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,RN,93963.0,92898,1134203.0,167911,86508.0,93705,1508.0,111418,1316182.0,465932,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,RO,123969.0,60044,417058.0,89867,39154.0,52050,1943.0,40467,582124.0,242428,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,RR,17375.0,17913,115810.0,39064,11581.0,17813,461.0,2057,145227.0,76847,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,RS,370522.0,630671,3684990.0,735225,350357.0,499956,36037.0,845153,4441906.0,2711005,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,SC,264520.0,370800,2133848.0,465140,248310.0,361411,101635.0,844244,2748313.0,2041595,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,SE,31114.0,61491,749966.0,93017,50061.0,53571,3220.0,136997,834361.0,345076,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,SP,389194.0,1186361,15993126.0,3111987,1091121.0,2546422,123626.0,4186573,17597067.0,11031343,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,3,TO,72292.0,38893,439227.0,61202,38641.0,32665,2118.0,27259,552278.0,160019,2015-03-01,389715.15486719913,247621.15130560863,537318.0806392205
2015,4,AC,30925.0,21673,191652.0,35341,19727.0,18960,729.0,3049,243033.0,79023,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,AL,22203.0,68977,951173.0,129257,60048.0,69845,2598.0,159731,1036022.0,427810,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,AM,52408.0,91429,752867.0,167071,73016.0,109084,3096.0,140461,881387.0,508045,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,AP,3897.0,15046,170385.0,43509,17390.0,20662,432.0,2853,192104.0,82070,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,BA,288472.0,349334,4992932.0,594996,350922.0,318764,16415.0,814205,5648741.0,2077299,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,CE,540703.0,206581,2606904.0,318782,177159.0,180580,6108.0,198285,3330874.0,904228,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,DF,16847.0,128594,867397.0,186683,107369.0,171004,1728.0,58299,993341.0,544580,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,ES,215836.0,149113,1192108.0,207730,128978.0,160274,13808.0,428592,1550730.0,945709,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,GO,197674.0,258286,1765507.0,296743,223863.0,205112,10851.0,391550,2197895.0,1151691,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,MA,88838.0,97164,1969445.0,222998,147643.0,96822,8619.0,164384,2214545.0,581368,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,MG,843086.0,559458,6893889.0,896729,761011.0,596729,81390.0,2410324,8579376.0,4463240,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,MS,105135.0,103311,814895.0,149880,80842.0,107193,8778.0,105103,1009650.0,465487,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,MT,177706.0,137350,989278.0,208479,95354.0,144484,22832.0,175278,1285170.0,665591,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,PA,139805.0,146133,1921006.0,231749,162599.0,127765,4049.0,985767,2227459.0,1491414,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,PB,157298.0,84599,1259509.0,151249,108218.0,78984,5044.0,126593,1530069.0,441425,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,PE,190799.0,203800,3060101.0,426003,217014.0,249196,4860.0,311400,3472774.0,1190399,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,PI,51184.0,53232,1015900.0,122610,84488.0,54699,3516.0,21310,1155088.0,251851,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,PR,436691.0,432134,3584549.0,585576,381145.0,530812,93067.0,1021041,4495452.0,2569563,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,RJ,109139.0,635987,6387232.0,1172903,483468.0,970970,13362.0,755878,6993201.0,3535738,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,RN,93984.0,88415,1137299.0,168361,86750.0,91033,1510.0,106597,1319543.0,454406,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,RO,124164.0,61451,418518.0,94670,39191.0,53460,1938.0,37954,583811.0,247535,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,RR,17448.0,16498,116285.0,37949,11620.0,16211,469.0,1808,145822.0,72466,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,RS,371233.0,559842,3690964.0,678193,349833.0,483143,35865.0,908476,4447895.0,2629654,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,SC,264631.0,382589,2141484.0,460566,249147.0,365028,101928.0,828651,2757190.0,2036834,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,SE,31169.0,59769,752498.0,98119,50156.0,52865,3203.0,131713,837026.0,342466,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,SP,389962.0,1210862,16036520.0,3138293,1116622.0,2598202,123107.0,4323093,17666211.0,11270450,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,4,TO,71620.0,39640,439222.0,65224,38667.0,34840,2118.0,26621,551627.0,166325,2015-04-01,390846.13439590635,248242.89848312433,537517.1596299891
2015,5,AC,31020.0,21662,191732.0,33477,19749.0,17937,708.0,2853,243209.0,75929,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,AL,22143.0,62623,947995.0,112634,59969.0,64638,2560.0,161551,1032667.0,401446,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,AM,52446.0,92612,758046.0,165618,73185.0,110278,3085.0,140492,886762.0,509000,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,AP,3906.0,14163,170625.0,43672,17492.0,20342,434.0,2525,192457.0,80702,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,BA,288606.0,337870,5004598.0,564525,352064.0,300189,16395.0,866490,5661663.0,2069074,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,CE,551673.0,214490,2599499.0,329431,177062.0,194434,6086.0,206232,3334320.0,944587,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,DF,16822.0,125415,869905.0,189391,107654.0,172440,1723.0,59800,996104.0,547046,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,ES,214667.0,153970,1195678.0,188564,129350.0,145355,13851.0,421877,1553546.0,909766,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,GO,203672.0,275107,2349047.0,353564,225876.0,198388,10800.0,411819,2789395.0,1238878,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,MA,88747.0,103260,1974263.0,234079,148154.0,100582,8533.0,81385,2219697.0,519306,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
2015,5,MG,843633.0,561909,6903785.0,840340,761007.0,548942,81274.0,2356148,8589699.0,4307339,2015-05-01,391940.6307140102,248844.58930007496,537709.8167178294
